Origen,Destino,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Tegucigalpa,,0,2,262,234,126,194,68,2,32,0,0,0,0,1,0,0,4,0,2,1,1,0,0,2,2,1,0,0
,Cancún,0,0,262,234,126,194,68,2,32,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0
,Guadalajara,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,México,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
,Minatitlán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,San Pedro Sula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,Toluca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Tell City,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cancún,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tepic,,0,0,0,138,358,364,356,333,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Los Ángeles,0,0,0,138,358,364,356,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,San Marcos,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terceira,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
,Cancún,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Thunder Bay,,0,0,0,0,0,0,0,0,1,15,10,2,14,10,11,11,0,0,1,8,9,26,17,2,15,15,13,2
,Cancún,0,0,0,0,0,0,0,0,1,15,10,2,14,10,11,11,0,0,1,8,9,26,17,2,15,15,13,2
Tijuana,,8,124,1578,403,268,679,1122,1255,993,672,694,610,180,45,40,200,158,238,314,259,255,259,247,235,256,286,340,267
,Anchorage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,Beijing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118
,Belice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
,Dallas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,Frankfurt,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Fuzhou,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Guatemala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,61,0
,Hangzhou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
,Kansai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
,Kelowna,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,La Habana,0,0,0,7,52,54,49,52,54,39,25,34,3,8,3,5,3,21,51,37,0,0,0,0,0,0,0,0
,Las Vegas,3,0,118,124,1,2,0,0,1,78,172,156,0,0,0,0,0,6,2,0,2,0,0,0,0,0,0,0
,Los Ángeles,0,0,1127,271,201,609,1068,1198,929,534,324,253,177,37,0,90,0,0,5,1,1,3,4,3,1,3,0,0
,Mineápolis-Saint Paul,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Nanjing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,Ningbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,Oakland,0,0,0,0,0,0,0,0,0,19,172,165,0,0,24,0,0,77,38,0,0,0,0,87,96,19,0,0
,Ontario,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Phoenix,0,117,68,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Picacho,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pu Dong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,32,77,73,97,94,109,0,0,0,0,0
,Sacramento,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
,San Diego,1,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,San Francisco,0,0,0,0,11,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0
,San Salvador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,63,0
,Seattle,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
,Shanghái,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,149,222,215,149
,Tokyo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,105,99,101,141,147,155,156,132,1,6,4,0,0
,Toronto Pearson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,Victoria,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Xiamen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
Tokyo,,106,103,104,104,97,105,105,105,102,104,104,103,106,103,130,313,303,293,161,146,157,156,193,208,239,669,730,724
,México,106,103,104,104,97,105,105,104,102,104,104,103,106,103,117,209,204,204,142,146,155,154,193,208,239,669,730,724
,Tijuana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,104,99,89,19,0,2,2,0,0,0,0,0,0
Toluca,,258,257,257,290,352,672,573,601,413,332,346,343,582,790,1042,759,840,1011,1220,1020,949,945,823,732,649,13,1,4
,Aruba,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Atlanta,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
,Bogotá,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,Brownsville,0,0,0,0,1,0,2,2,0,0,1,1,0,0,2,0,4,0,11,10,10,15,7,0,0,0,0,0
,Camp Springs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
,Cartagena,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,Chicago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0
,Dallas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,41,88,0,0,2,1,0,0
,Denver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
,Fort Lauderdale Hollywood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,102,104,104,105,194,0,0,0
,Guatemala,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,143,0,0,0,2,0,0,0,1,0,0,0
,Guayaquil,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Iamalele,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,José María Córdova,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kansas,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,La Ceiba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,La Habana,0,0,0,30,56,0,0,0,0,0,0,0,0,20,151,0,0,0,0,0,2,0,0,0,0,2,0,0
,Laredo,0,0,0,5,19,9,21,25,27,26,30,26,50,44,40,27,14,19,120,63,39,90,118,37,75,0,0,0
,Las Vegas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,122,114,108,38,0,0,0
,Liberia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
,Los Ángeles,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,193,285,142,2,3,0,0,0,0,0,1
,Madrid-Barajas,0,0,0,0,0,0,0,0,0,0,0,0,0,34,95,0,0,0,0,0,0,0,0,0,0,0,0,0
,Memphis Tennessee,258,256,255,255,275,622,549,574,370,304,313,309,326,322,356,312,314,302,359,363,323,348,332,314,307,5,0,0
,Nashville,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,Oakland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,61,0,0,0,0,0,0,0,0,0
,Orlando,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,Palm Springs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,Phoenix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
,Punta Cana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,San Antonio,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,11,155,160,117,90,2,0,0,1
,San José Alajuela,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0
,San Pedro Sula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
,San Salvador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
,Santo Domingo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
,São Paulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,South Bend,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,Tampa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,Tegucigalpa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
,Tucson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,Vail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,Varadero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
,William P. Hobby,0,0,0,0,0,0,0,0,0,0,1,0,203,362,395,364,362,355,365,366,251,0,0,43,2,0,0,0
Topeka,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,0,5
,Cancún,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,0,0
,San José Del Cabo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Toronto Pearson,,867,904,920,1502,1398,1259,1348,1340,1869,1812,1650,1885,2388,2247,2586,2603,2937,2744,2852,2833,2900,2926,2980,3397,3822,4476,4777,5147
,Acapulco,150,92,92,101,134,121,137,133,130,99,54,43,46,69,68,38,23,20,17,18,25,24,16,11,11,11,11,11
,Aguascalientes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
,Cancún,224,233,236,248,234,242,279,341,452,614,763,875,1068,946,1005,903,1178,1082,1456,1501,1586,1616,1640,1774,1812,2038,2232,2425
,Chihuahua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
,Cozumel,32,40,38,40,19,23,39,28,61,49,46,63,113,70,61,74,72,86,109,112,97,79,94,98,115,129,92,105
,Dallas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Guadalajara,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,1,0
,Huatulco,14,20,41,39,30,25,20,15,9,15,16,28,16,26,29,23,25,30,22,28,25,50,75,83,134,139,102,90
,León,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Loreto,0,0,0,0,12,33,24,19,24,17,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Manzanillo,88,34,34,63,62,74,66,43,25,54,27,24,32,16,22,13,18,16,0,1,14,14,20,15,15,14,17,0
,Mazatlán,0,0,0,0,0,0,0,0,0,0,0,0,2,14,12,10,0,9,28,46,19,25,21,20,22,23,25,26
,Mérida,9,15,15,12,7,17,14,0,20,17,0,0,3,11,15,3,0,0,0,0,0,0,0,0,27,21,23,23
,México,155,207,236,490,511,472,520,534,917,738,520,622,823,710,942,1157,1237,1143,789,675,713,729,689,951,1105,1462,1619,1853
,Monterrey,1,0,0,251,145,0,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,1,2,0
,Morelia,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Oaxaca,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Orlando,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Puerto Vallarta,151,196,196,187,182,187,164,182,197,178,205,203,239,261,289,254,248,229,285,308,275,238,274,309,372,397,444,373
,San José Del Cabo,22,21,13,47,28,13,17,16,1,0,0,20,18,88,97,83,100,94,119,113,116,127,106,103,158,183,160,200
,Tampico,1,0,0,0,0,2,18,3,16,13,0,0,3,12,13,0,3,1,0,0,0,0,0,0,0,0,0,0
,Tijuana,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Toluca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,Torreón,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Veracruz,0,0,0,0,1,14,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Zacatecas,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Zihuatanejo,14,44,19,24,32,35,15,19,16,16,17,5,15,22,33,42,30,31,27,30,29,19,43,32,51,58,48,41
Torreón,,3,6,587,1301,51,104,731,399,706,653,681,545,1023,1290,1232,1273,1199,692,727,862,1058,861,833,743,710,365,375,712
,Dallas,0,0,0,119,0,0,393,9,4,0,0,0,163,367,358,349,362,319,361,488,634,489,421,381,389,364,372,711
,El Paso,0,0,90,544,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
,Laredo,0,0,0,0,0,0,0,2,1,10,27,0,43,5,9,1,13,0,2,8,0,5,37,1,18,0,0,0
,Las Vegas,2,5,4,0,0,0,0,0,0,0,2,0,1,0,21,24,0,2,1,1,5,1,1,1,0,1,1,0
,Los Ángeles,1,0,0,0,51,104,338,350,336,287,210,182,254,214,68,175,111,0,0,0,0,0,0,0,1,0,0,0
,McAllen Mission,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
,Montréal-Pierre Elliott Trudeau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Newark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,Orlando,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
,Portage Creek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,Salt Lake City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,San Antonio,0,0,492,543,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
,Seattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
,Tucson,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,William P. Hobby,0,0,0,0,0,0,0,38,365,356,420,362,561,703,776,722,710,371,363,365,418,362,352,358,155,0,0,0
Treasure Cay,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Mérida,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trondheim,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
,Cancún,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Tucson,,2411,2666,3269,4387,4735,3321,2361,1990,1794,1563,1157,697,985,735,360,354,247,74,221,68,11,4,4,0,209,408,1,0
,Cancún,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Chihuahua,0,0,0,457,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
,Ciudad Obregón,0,114,26,493,388,138,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,Culiacán,0,0,0,45,366,365,355,347,326,307,195,115,168,123,0,0,0,0,0,0,0,0,0,0,0,75,0,0
,Guadalajara,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,1,0,0,0,51,124,1,0
,Guaymas,312,362,362,452,517,285,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Guerrero Negro,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Hermosillo,368,367,1059,1529,2156,1832,1582,1289,1138,948,759,467,497,485,358,347,243,1,1,0,6,2,1,0,52,125,0,0
,La Paz,316,365,362,327,342,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Los Mochis,366,365,365,227,450,411,355,347,326,306,195,115,168,123,0,0,0,0,0,0,0,0,0,0,51,50,0,0
,Mazatlán,367,364,368,185,87,46,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,33,0,0
,México,682,729,727,508,426,145,0,0,2,0,1,0,126,2,1,3,1,73,219,67,0,1,1,0,0,0,0,0
,Monterrey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
,Puerto Vallarta,0,0,0,0,3,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,San José Del Cabo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,Zihuatanejo,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tucumán,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Cancún,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tulsa,,0,1,2,1,2,2,2,1,3,4,3,2,0,2,0,2,8,0,0,2,0,0,2,0,1,0,0,0
,Acapulco,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cancún,0,0,0,1,2,2,1,1,2,2,2,2,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,0
Tumut,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cancún,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turín,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cancún,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuxtla Gutiérrez,,104,85,6,52,303,316,392,576,362,212,280,315,333,329,0,0,1,0,60,104,103,81,2,1,0,0,0,0
,Guatemala,104,85,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
,La Habana,0,0,0,52,303,316,387,417,348,210,280,315,333,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Lima,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
,Myrdal Rail Station,0,0,0,0,0,0,5,159,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,San Pedro Sula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
,William P. Hobby,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,104,103,79,0,0,0,0,0,0
Uruapan,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,68,48,53,55,53,51,52
,Los Ángeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,68,48,53,55,53,51,52
,Santa Barbara,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vadodara,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,Cancún,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Vail,,2,19,7,2,0,1,0,0,0,0,1,1,2,1,0,2,4,0,0,1,0,0,0,0,0,0,0,0
,Acapulco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,Guadalajara,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,México,2,19,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Monterrey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0
Valencia,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,2,0,0,0,0,0,0
,Cancún,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
,México,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0
Vallecitos,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cancún,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Van Nuys,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,4,2,2
,Los Cabos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
,San José Del Cabo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,1,1,1
,Toluca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,Zihuatanejo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Vancouver,,378,563,509,387,484,526,499,478,519,488,546,837,993,1086,1141,1109,1433,1324,1153,1342,1322,1350,1373,1418,1863,2455,3382,3308
,Acapulco,0,4,0,1,0,3,15,16,17,18,14,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Aguascalientes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,Cancún,37,35,47,29,35,40,51,51,66,95,197,169,213,166,173,202,316,302,334,388,354,362,379,378,442,533,805,796
,Cozumel,0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Guadalajara,0,3,0,0,0,0,0,0,0,0,2,51,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Guaymas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Huatulco,0,0,7,0,0,0,0,0,3,13,0,0,0,7,50,23,21,16,10,28,25,19,21,31,39,48,64,65
,Loreto,0,0,0,0,0,8,23,16,15,38,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Manzanillo,12,13,25,35,42,28,38,38,71,36,22,25,21,52,19,19,18,15,20,21,13,12,0,1,15,15,0,0
,Mazatlán,65,57,52,73,31,44,77,50,78,35,17,23,24,15,22,22,8,76,69,52,47,52,46,45,54,57,51,43
,Mexicali,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,México,106,149,132,104,106,99,105,110,105,106,123,386,511,609,617,597,737,623,342,324,328,337,373,380,746,1076,1524,1437
,Monterrey,0,0,1,0,0,0,0,0,0,0,0,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Puerto Escondido,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Puerto Vallarta,71,119,145,72,120,177,127,133,114,132,169,122,146,181,190,203,210,159,235,324,339,351,378,381,363,449,543,581
,Querétaro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,San José Alajuela,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,San José Del Cabo,65,109,92,70,133,111,43,33,40,15,0,20,26,30,35,21,67,113,127,177,200,201,161,184,188,255,352,327
