"FECHA","TIPO","CONCATENAD","SEMANA","SEMANA_COMPLETAS"
2012-02-29,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",9,62
2012-03-01,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",9,62
2012-03-03,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",9,62
2012-03-13,"CRISTAL","CRISTAL/PERSONA/VEHICULO/AUTOPARTES",11,64
2012-03-15,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",11,64
2012-03-17,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",11,64
2012-03-17,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",11,64
2012-03-29,"TRANSEUNTE","TRANSEUNTE/EMPLEADO/OPORTUNISTA",13,66
2012-03-30,"INSTITUCIONES PUBLICAS","INSTITUCIONES PUBLICAS/GOBIERNO/VIOLACHAPAS",13,66
2012-04-01,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",14,67
2012-04-05,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",14,67
2012-04-06,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/AUTOPARTES",14,67
2012-04-08,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",15,68
2012-04-09,"COMERCIAL","COMERCIAL/COMERCIO/OPORTUNISTA",15,68
2012-04-13,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA",15,68
2012-04-15,"CRISTAL","CRISTAL/PERSONA/VEHICULO/ROMPE VIDRIOS",16,69
2012-04-17,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",16,69
2012-04-20,"VEHICULO","VEHICULO/VEHICULO TAXI/ASALTO",16,69
2012-04-22,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",17,70
2012-05-01,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",18,71
2012-05-02,"TRANSPORTE DE PASAJEROS CIUDAD","TRANSPORTE DE PASAJEROS CIUDAD/PASAJERO/OPORTUNISTA",18,71
2012-05-04,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/RECUPERADO",18,71
2012-05-09,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA",19,72
2012-05-14,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",20,73
2012-05-15,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/AUTOPARTES",20,73
2012-05-19,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",20,73
2012-05-30,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",22,75
2012-06-01,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",22,75
2012-06-14,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ASALTO",24,77
2012-06-14,"INSTITUCIONES PUBLICAS","INSTITUCIONES PUBLICAS/GOBIERNO/OPORTUNISTA",24,77
2012-06-17,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA",25,78
2012-06-17,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA ARREBATAR/DESPOJAR",25,78
2012-06-18,"COMERCIAL","COMERCIAL/COMERCIO/HORMIGA",25,78
2012-06-23,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",25,78
2012-06-27,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",26,79
2012-06-28,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA",26,79
2012-07-03,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",27,80
2012-07-05,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA",27,80
2012-07-05,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",27,80
2012-07-07,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA",27,80
2012-07-15,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",29,82
2012-07-16,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",29,82
2012-07-17,"COMERCIAL","COMERCIAL/COMERCIO/OPORTUNISTA",29,82
2012-07-21,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA",29,82
2012-07-28,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",30,83
2012-08-05,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",32,85
2012-08-05,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/AUTOPARTES",32,85
2012-08-08,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",32,85
2012-08-08,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",32,85
2012-08-09,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",32,85
2012-08-23,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",34,87
2012-09-02,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",36,89
2012-09-04,"CRISTAL","CRISTAL/PERSONA/VEHICULO/ROMPE VIDRIOS",36,89
2012-09-07,"INSTITUCIONES PUBLICAS","INSTITUCIONES PUBLICAS/GOBIERNO/OPORTUNISTA",36,89
2012-10-05,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",40,93
2012-10-07,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",41,94
2012-10-07,"COMERCIAL","COMERCIAL/COMERCIO/OPORTUNISTA",41,94
2012-10-12,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",41,94
2012-10-17,"TRANSEUNTE","TRANSEUNTE/PERSONA VEHICULO EN CARRETERA/OPORTUNISTA TARJETA BANCARIA",42,95
2012-10-17,"CRISTAL","CRISTAL/PERSONA/VEHICULO/AUTOPARTES",42,95
2012-10-19,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",42,95
2012-10-25,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",43,96
2012-10-27,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",43,96
2012-10-28,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA ARREBATAR/DESPOJAR",44,97
2012-10-29,"INSTITUCIONES PUBLICAS","INSTITUCIONES PUBLICAS/GOBIERNO/JAULERO",44,97
2012-10-30,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",44,97
2012-10-31,"COMERCIAL","COMERCIAL/COMERCIO/ASALTO",44,97
2012-11-10,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/AUTOPARTES",45,98
2012-11-12,"INSTITUCIONES PUBLICAS","INSTITUCIONES PUBLICAS/GOBIERNO/OPORTUNISTA",46,99
2012-11-24,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/AUTOPARTES",47,100
2012-11-29,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",48,101
2012-11-30,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",48,101
2012-12-05,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",49,102
2012-12-07,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA ARREBATAR/DESPOJAR",49,102
2012-12-14,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",50,103
2012-12-15,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",50,103
2012-12-18,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",51,104
2012-12-20,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",51,104
2012-12-23,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",52,105
2012-12-28,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA",52,105
2012-12-29,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",52,105
2012-12-29,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA",52,105
2013-01-03,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/CHORLERO",1,107
2013-02-02,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/AUTOPARTES",5,111
2013-02-05,"TRANSPORTE DE PASAJEROS CIUDAD","TRANSPORTE DE PASAJEROS CIUDAD/PASAJERO/OPORTUNISTA",6,112
2013-02-05,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA TARJETA BANCARIA",6,112
2013-02-11,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",6,112
2013-02-14,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",7,113
2013-02-15,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA",7,113
2013-02-21,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA",8,114
2013-02-24,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",8,114
2013-02-25,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",8,114
2013-03-03,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",9,115
2013-03-05,"MOTOCICLETA","MOTOCICLETA/MOTO/PARTICULAR/ESTACIONADO",10,116
2013-03-09,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",10,116
2013-03-13,"BICICLETA","BICICLETA/PERSONA/OPORTUNISTA",11,117
2013-03-15,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/CHORLERO",11,117
2013-03-17,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",11,117
2013-03-18,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/AUTOPARTES",11,117
2013-03-18,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/AUTOPARTES",11,117
2013-03-25,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",12,118
2013-03-29,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",13,119
2013-03-31,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",13,119
2013-04-02,"COMERCIAL","COMERCIAL/DESCONOCIDO/DESCONOCIDO",14,120
2013-04-04,"COMERCIAL","COMERCIAL/PRESTADOR DE SERVICIO/OPORTUNISTA",14,120
2013-04-08,"CRISTAL","CRISTAL/PERSONA/VEHICULO/ROMPE VIDRIOS",14,120
2013-04-08,"INSTITUCIONES PUBLICAS","INSTITUCIONES PUBLICAS/GOBIERNO/OPORTUNISTA",14,120
2013-04-09,"BICICLETA","BICICLETA/PERSONA/OPORTUNISTA",15,121
2013-04-13,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",15,121
2013-04-14,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",15,121
2013-04-14,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/AUTOPARTES",15,121
2013-04-19,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",16,122
2013-04-28,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",17,123
2013-04-30,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",18,124
2013-05-01,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",18,124
2013-05-01,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",18,124
2013-05-02,"CRISTAL","CRISTAL/PERSONA/VEHICULO/AUTOPARTES",18,124
2013-05-05,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA",18,124
2013-05-13,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA",19,125
2013-05-14,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",20,126
2013-05-15,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/AUTOPARTES",20,126
2013-05-19,"CRISTAL","CRISTAL/PERSONA/VEHICULO/ROMPE VIDRIOS",20,126
2013-05-22,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",21,127
2013-05-23,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/AUTOPARTES",21,127
2013-05-23,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",21,127
2013-05-26,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",21,127
2013-05-28,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",22,128
2013-05-28,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",22,128
2013-06-02,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",22,128
2013-06-03,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",22,128
2013-06-06,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",23,129
2013-06-07,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/CHORLERO",23,129
2013-06-08,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",23,129
2013-06-09,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",23,129
2013-06-11,"CRISTAL","CRISTAL/PERSONA/VEHICULO/OPORTUNISTA",24,130
2013-06-13,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA",24,130
2013-06-14,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/AUTOPARTES",24,130
2013-06-15,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",24,130
2013-06-16,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",24,130
2013-06-16,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",24,130
2013-06-18,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",25,131
2013-06-22,"CRISTAL","CRISTAL/PERSONA/VEHICULO/OPORTUNISTA",25,131
2013-06-27,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA",26,132
2013-06-29,"TRANSEUNTE","TRANSEUNTE/PERSONA/ABUSO DE AUTORIDAD",26,132
2013-07-09,"COMERCIAL","COMERCIAL/COMERCIO/ESCALADOR",28,134
2013-07-22,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",29,135
2013-07-24,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",30,136
2013-07-25,"COMERCIAL","COMERCIAL/COMERCIO/ESCALADOR",30,136
2013-08-01,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",31,137
2013-08-03,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",31,137
2013-08-09,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION DESHABITADA/DAÑOS",32,138
2013-08-14,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/CHORLERO",33,139
2013-08-17,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/OPORTUNISTA",33,139
2013-08-20,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",34,140
2013-08-29,"COMERCIAL","COMERCIAL/COMERCIO/VIOLACHAPAS",35,141
2013-09-06,"INSTITUCIONES PUBLICAS","INSTITUCIONES PUBLICAS/GOBIERNO/VIOLACHAPAS",36,142
2013-09-10,"COMERCIAL","COMERCIAL/COMERCIO/COSCORRONERO",37,143
2013-09-21,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",38,144
2013-09-24,"CRISTAL","CRISTAL/PERSONA/VEHICULO/ROMPE VIDRIOS",39,145
2013-09-28,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",39,145
2013-09-29,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",39,145
2013-10-01,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",40,146
2013-10-13,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA TARJETA BANCARIA",41,147
2013-10-19,"BICICLETA","BICICLETA/PERSONA/OPORTUNISTA",42,148
2013-10-19,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",42,148
2013-10-20,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA",42,148
2013-10-23,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",43,149
2013-10-26,"COMERCIAL","COMERCIAL/COMERCIO/ASALTO",43,149
2013-11-23,"VEHICULO","VEHICULO/VEHICULO TAXI/AUTOPARTES",47,153
2013-11-23,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",47,153
2013-11-28,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA ARREBATAR/DESPOJAR",48,154
2013-12-08,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",49,155
2013-12-11,"COMERCIAL","COMERCIAL/COMERCIO/VIOLACHAPAS",50,156
2013-12-16,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",50,156
2013-12-19,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",51,157
2013-12-30,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/CHORLERO",52,158
2014-01-07,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",1,160
2014-01-11,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA",2,161
2014-01-13,"CRISTAL","CRISTAL/PERSONA/VEHICULO/AUTOPARTES",2,161
2014-01-17,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",3,162
2014-01-24,"INSTITUCION POLITICA","INSTITUCION POLITICA/PARTIDO POLITICO/DAÑOS",4,163
2014-01-28,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",4,163
2014-02-01,"INSTITUCIONES PUBLICAS","INSTITUCIONES PUBLICAS/GOBIERNO/OPORTUNISTA",5,164
2014-02-02,"CRISTAL","CRISTAL/PERSONA/VEHICULO/AUTOPARTES",5,164
2014-02-06,"CRISTAL","CRISTAL/PERSONA/VEHICULO/AUTOPARTES",6,165
2014-02-08,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",6,165
2014-02-18,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",7,166
2014-02-26,"TRANSPORTE DE PASAJEROS CIUDAD","TRANSPORTE DE PASAJEROS CIUDAD/TAXISTA/ASALTO",9,168
2014-03-03,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/AUTOPARTES",9,168
2014-03-03,"COMERCIAL","COMERCIAL/COMERCIO/OPORTUNISTA",9,168
2014-03-08,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",10,169
2014-03-10,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",10,169
2014-03-14,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",11,170
2014-03-16,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",11,170
2014-03-18,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",11,170
2014-03-21,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",12,171
2014-03-24,"COMERCIAL","COMERCIAL/PRESTADOR DE SERVICIO/VIOLACHAPAS",12,171
2014-03-25,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",12,171
2014-03-30,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",13,172
2014-03-30,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",13,172
2014-03-30,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",13,172
2014-04-01,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",13,172
2014-04-01,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA",13,172
2014-04-03,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",14,173
2014-04-12,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",15,174
2014-04-15,"COMERCIAL","COMERCIAL/COMERCIO/COSCORRONERO",15,174
2014-04-16,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA",16,175
2014-04-26,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/OPORTUNISTA",17,176
2014-05-03,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/AUTOPARTES",18,177
2014-05-05,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",18,177
2014-05-05,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/OPORTUNISTA",18,177
2014-05-07,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",19,178
2014-05-07,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",19,178
2014-05-20,"OTRO","OTRO/NO APLICA/DESCONOCIDO",20,179
2014-05-23,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/AUTOPARTES",21,180
2014-06-01,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",22,181
2014-06-01,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",22,181
2014-06-03,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",22,181
2014-06-04,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",23,182
2014-06-05,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",23,182
2014-06-08,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",23,182
2014-06-09,"COMERCIAL","COMERCIAL/EMPRESA/INDUSTRIA/ASALTO",23,182
2014-06-20,"TRANSEUNTE EN VEHICULO","TRANSEUNTE EN VEHICULO/PERSONA VEHICULO EN CUIDAD/OPORTUNISTA",25,184
2014-06-23,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/AUTOPARTES",25,184
2014-06-23,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",25,184
2014-06-26,"VEHICULO","VEHICULO/VEHICULO EMPRESA/INDUSTRIA/ESTACIONADO",26,185
2014-06-26,"INSTITUCIONES PUBLICAS","INSTITUCIONES PUBLICAS/GOBIERNO/OPORTUNISTA",26,185
2014-07-01,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",26,185
2014-07-03,"MOTOCICLETA","MOTOCICLETA/MOTO/PARTICULAR/ESTACIONADO",27,186
2014-07-06,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",27,186
2014-07-06,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",27,186
2014-07-10,"COMERCIAL","COMERCIAL/EMPRESA/INDUSTRIA/OPORTUNISTA",28,187
2014-07-14,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/OPORTUNISTA",28,187
2014-07-14,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/CHORLERO",28,187
2014-07-27,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",30,189
2014-08-01,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",31,190
2014-08-10,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",32,191
2014-08-10,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",32,191
2014-08-10,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",32,191
2014-08-14,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA",33,192
2014-09-02,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/CHORLERO",35,194
2014-09-03,"CRISTAL","CRISTAL/PERSONA/VEHICULO OFICIAL/VIOLACHAPAS",36,195
2014-09-07,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",36,195
2014-09-11,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",37,196
2014-09-16,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",37,196
2014-09-17,"INSTITUCIONES PUBLICAS","INSTITUCIONES PUBLICAS/GOBIERNO/OPORTUNISTA",38,197
2014-09-28,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/OPORTUNISTA",39,198
2014-09-28,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA ARREBATAR/DESPOJAR",39,198
2014-10-18,"CRISTAL","CRISTAL/PERSONA/VEHICULO/OPORTUNISTA",42,201
2014-10-23,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",43,202
2014-10-28,"CRISTAL","CRISTAL/PERSONA/VEHICULO/ROMPE VIDRIOS",43,202
2014-10-30,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",44,203
2014-10-31,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA",44,203
2014-11-03,"CRISTAL","CRISTAL/PERSONA/VEHICULO/ROMPE VIDRIOS",44,203
2014-11-04,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",44,203
2014-11-07,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",45,204
2014-11-10,"CRISTAL","CRISTAL/PERSONA/VEHICULO/OPORTUNISTA",45,204
2014-11-12,"INSTITUCIONES PUBLICAS","INSTITUCIONES PUBLICAS/GOBIERNO/OPORTUNISTA",46,205
2014-11-15,"COMERCIAL","COMERCIAL/COMERCIO/VIOLACHAPAS",46,205
2014-11-21,"COMERCIAL","COMERCIAL/COMERCIO/CHORLERO",47,206
2014-11-24,"TRANSEUNTE EN VEHICULO","TRANSEUNTE EN VEHICULO/PERSONA VEHICULO EN CUIDAD/ASALTO",47,206
2014-11-28,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",48,207
2014-11-28,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",48,207
2014-11-29,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",48,207
2014-12-17,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA",51,210
2014-12-20,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA",51,210
2014-12-21,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA TARJETA BANCARIA",51,210
2014-12-30,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",52,211
2015-01-03,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",1,213
2015-01-12,"INSTITUCIONES PUBLICAS","INSTITUCIONES PUBLICAS/GOBIERNO/OPORTUNISTA",2,214
2015-01-13,"TRANSPORTE DE PASAJEROS CIUDAD","TRANSPORTE DE PASAJEROS CIUDAD/CHOFER/ASALTO",2,214
2015-01-15,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA",3,215
2015-01-23,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA ARREBATAR/DESPOJAR",4,216
